"","x"
"200",0.00293201392706615
"201",0.00528757958346822
"202",0.0387138204669511
"203",0.000710574232801883
"204",0.000145560407569141
"205",0.000165296086615149
"206",0
"207",0.00210446567616482
"208",0.00222213708287039
"209",0
"210",0.000295126720035415
"211",0.0381548276285118
"212",0.000258448019642049
"213",0
"214",0.000468713381767049
"215",0.47972027972028
"216",0.000132100396301189
"217",0.00315568022440393
"218",0.00595033756722737
"219",0
"220",0
"221",0.155881850776848
"222",0.230558707696415
"223",0.00191119322163471
"224",0.00144508670520231
"225",0.00437309396397952
"226",0
"227",0.0142865576480312
"228",0.0116176546859603
"229",0.00022237046920169
"230",0.00325331493074383
"231",0.0381548276285118
"232",0.000231026914635555
"233",0.000836995187277673
"234",0.00191672878287722
"235",0.048030303030303
"236",0.000240384615384615
"237",0.0535133783445861
"238",0.0355725112130742
"239",0.000590972889118712
"240",0.000485436893203883
"241",0.0045917898796951
"242",0.00226052557219554
"243",0.0154653039268424
"244",0.394749794913864
"245",0
"246",0
"247",0.0282983740846469
"248",0.0273081924577373
"249",0.519280205655527
"250",0.000822114890555955
"251",0.000258448019642049
"252",0.000231026914635555
"253",0
"254",0.00801915687475636
"255",0
"256",0.523549032688459
"257",0.00790982796124184
"258",0.00236915787206547
"259",0.00566393958464443
"260",0.00255509421909933
"261",0
"262",0
"263",0
"264",0
"265",0.00268223414326286
"266",0
"267",0
"268",0
"269",0
"270",0.000641683778234086
"271",0
"272",0.000836995187277673
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0.00135838804618519
"280",0.00169822535450454
"281",0.00142761968211668
"282",0.00271817470450146
"283",0.0171220546465576
"284",0.00517879161528977
"285",0.0137936204505416
"286",0
"287",0.00487823468882198
"288",0.00167943738847486
"289",0.00481032032360337
"290",0.218136343664447
"291",0.000468713381767049
"292",0.00191672878287722
"293",0.00813053405357242
"294",0
"295",0.000355555555555556
"296",0.00351872871736663
"297",0.00980392156862745
"298",0.034010523748127
"299",0.00350308709550291
"300",0.00411171450737005
"301",0.00777604976671851
"302",0.0487726616396599
"303",0.00103013134174607
"304",0
"305",0.000189600417120918
"306",0
"307",0.00280776492230237
"308",0.00208704726292448
"309",0.000314663310258024
"310",0.000166631951676734
"311",0.47962037962038
"312",0.048030303030303
"313",0
"314",0
"315",0.000355555555555556
"316",0
"317",0.00172466267627067
"318",0.00346095608911962
