"","x"
"203",0.000748689792862491
"204",0.00538461538461538
"205",0.00440501682471704
"206",0.0113057592209101
"207",0.00912408759124088
"208",0
"209",0.00454575840631058
"210",0
"211",0.000537453812562983
"212",0.053632
"213",0.0761016325027618
"214",0
"215",0.150678051230537
"216",0
"217",0.338501291989664
"218",0.00842865743527995
"219",0
"220",0
"221",0
"222",0
"223",0
"224",8.55614973262032e-05
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0.0109258194364577
"237",0
"238",0.000237925291458482
"239",0
"240",0
"241",0
"242",0
"243",0.0326098138051641
"244",0
"245",0.0326966827152003
"246",0
"247",0.0574176313446126
"248",0.0237591315627774
"249",0.0341645533953226
"250",0.00381092465066524
"251",0.000140459301917269
"252",0.00454575840631058
"253",0
"254",0
"255",0.122159512847171
"256",0.0619398670135877
"257",0.0318266821918775
"258",0
"259",0.000142470437384243
"260",0
"261",0.0228686310234341
"262",0.00489441484112887
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0.000478080030597122
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0.0531805039239983
"288",8.44665934622857e-05
"289",0.00956073723907155
"290",0
"291",0.0165708367558302
"292",0.00754820558567213
"293",0.244438166537185
"294",0.00348525469168901
"295",0
"296",0.000537453812562983
"297",0
"298",0.12245655725531
"299",0
"300",0.0805130806580187
"301",0.0509427954859023
"302",0
"303",0
"304",0
"305",0.00252477434829262
"306",0.00506709948141404
"307",0
"308",0
"309",0.320568927789934
"310",8.1906790072897e-05
"311",0.15270608677876
"312",0
"313",0.00452315507463206
"314",0.00757526284856005
"315",0.29609746025191
"316",0.00824068018312623
"317",0
"318",0.053632
"319",0
"320",0.0617953165654814
"321",0
"322",0.0803681426190304
"323",0.190092046747337
"324",0
"325",0.00394450489662677
"326",0
"327",0.0935898209009226
"328",0.00938425445175186
"329",0
"330",0
"331",0.101650863936083
"332",0
"333",0.264577979837913
"334",0
"335",0.000816048962937776
"336",0.000500563133525216
"337",0.0238167322635987
"338",0.111811577970495
"339",0.00295364068318993
"340",0.0759788879342089
"341",0
"342",0.0318972513319925
"343",0
"344",0.0510135493685216
"345",0.190298893370566
"346",0
"347",0.016262278019905
"348",0
"349",0.127521446788778
"350",0.127859017622797
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0.0109833237492812
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0.00166069399528013
"371",0
"372",0
"373",0
"374",0.00121261115602264
"375",0.0046339202965709
"376",0
"377",0.0269678071801787
"378",0
"379",0
"380",0
"381",0.000518672199170124
"382",0.0238404343207837
"383",0.302124311565696
"384",0.150678051230537
"385",0
"386",0.000142470437384243
"387",0
"388",0
"389",0.00394450489662677
"390",0.016262278019905
"391",0
"392",0
"393",0.0576466598847067
"394",0.0252284305005256
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0.000174261566611484
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0.000237925291458482
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0.00166069399528013
"414",0
"415",0
"416",0
"417",0
"418",0.426783968719453
"419",0.135520172393152
"420",0
"421",0.323092677931388
"422",0
"423",0.00141292829388909
"424",0.00337268128161889
"425",0.0109807547824077
"426",0.0144488711819389
"427",0.00698412698412698
"428",0.338501291989664
"429",0
"430",0.0228686310234341
"431",0
"432",0.00252477434829262
"433",0.0937104263402279
"434",0.127405518200788
"435",0
"436",0.0576466598847067
"437",0
"438",0.0202162010388881
"439",0
"440",0
"441",0.00427663046536492
"442",0
"443",0.04492164828787
"444",0
"445",0.00106044538706257
"446",0
"447",0.00254481493956065
"448",0.490811882590376
"449",0.055537873965627
"450",0.00842865743527995
"451",0
"452",0.00481547266627196
"453",0
"454",0.00506709948141404
"455",0.00938425445175186
"456",0.127859017622797
"457",0
"458",0.0252284305005256
"459",0
"460",0.0202162010388881
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0.000476928579945153
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0.00121261115602264
"502",0
"503",0.426392961876833
"504",0
"505",0
"506",0
